iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0,68,0.1005430817604065,0.00040662588784797036,0.0021636486053466797,9.97503274820725e-05,0.01,9,150,200,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.1127634048461914,0.00024031889097190387,0.002229034900665283,8.969457382099575e-05,0.01,9,150,225,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.11159300804138184,0.0011443696785109778,0.0021753311157226562,6.366200200784861e-05,0.01,9,150,225,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.11353504657745361,0.0016944942686346115,0.0022632479667663574,5.875370455316146e-05,0.01,9,150,225,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.11184406280517578,0.0010823719553695347,0.0022176504135131836,0.0001039349829833238,0.01,9,150,225,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.1256774663925171,0.0025067419743270815,0.00226438045501709,0.00017347196387841596,0.01,9,150,250,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.12407827377319336,0.0019424837581862831,0.002161085605621338,0.00014231885545699894,0.01,9,150,250,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.12406998872756958,0.0007379765502354267,0.0022359490394592285,7.245657414815817e-05,0.01,9,150,250,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.1245044469833374,0.002434755140215484,0.002229928970336914,9.146980911045716e-05,0.01,9,150,250,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.13722658157348633,0.0022724177321257304,0.0023308396339416504,0.0001037566559197159,0.01,9,150,275,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.1369515061378479,0.0008993417490704229,0.0022492408752441406,0.0001474256999197047,0.01,9,150,275,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.13772052526474,0.0019801679180852187,0.0022840499877929688,2.1298800534740878e-05,0.01,9,150,275,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
0,68,0.13824808597564697,0.0005665700501509949,0.0025080442428588867,0.00015845138947630545,0.01,9,150,275,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.17257463932037354,0.00679433978286517,0.0029639601707458496,0.00020072631185851848,0.025,9,75,200,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 22}",0.6660899653979239,0.7058823529411764,0.6717741935483871,0.7793522267206479,0.7057746846520339,0.04512365407102422,253,0.8377209131075111,0.8718867924528302,0.8335125448028674,0.7598004276550249,0.8257301695045585,0.04087024590019781
1,204,0.16267186403274536,0.0020321248208682607,0.0027762651443481445,0.00021608968317992697,0.025,9,75,200,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.6660899653979239,0.7058823529411764,0.6717741935483871,0.8380566801619433,0.7204507980123578,0.06958429250314073,222,0.8377209131075111,0.8718867924528302,0.8335125448028674,0.736279401282965,0.8198499129115435,0.05049234448027456
1,204,0.15736877918243408,0.00297008671242044,0.0028023719787597656,0.00016571146087552825,0.025,9,75,200,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 18}",0.671280276816609,0.7058823529411764,0.6717741935483871,0.8532388663967612,0.7255439224257334,0.0750471568560328,217,0.8365243004418261,0.8718867924528302,0.8335125448028674,0.729864575908767,0.8179470534015727,0.05304577485612488
1,204,0.15182334184646606,0.0023043211135104326,0.002721428871154785,8.971851427530287e-05,0.025,9,75,200,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.6738754325259515,0.7145328719723184,0.6290322580645161,0.8552631578947368,0.7181759301143806,0.08472795914904052,224,0.8193114874815906,0.8637735849056604,0.7855734767025089,0.727815395580898,0.7991184861676645,0.049637780730810266
1,204,0.1871902346611023,0.002251594503506937,0.002773582935333252,0.00012084146075681624,0.025,9,75,225,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.685121107266436,0.7093425605536332,0.6766129032258064,0.7753036437246964,0.711595053692643,0.038692631274816446,239,0.8434278350515465,0.8758490566037735,0.8379928315412186,0.7665716322166785,0.8309603388533043,0.039892972245990616
1,204,0.18476849794387817,0.0026971816895156203,0.0028981566429138184,0.00014844657342314357,0.025,9,75,225,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.685121107266436,0.7093425605536332,0.6766129032258064,0.8400809716599189,0.7277893856764486,0.06593424750895788,216,0.8434278350515465,0.8758490566037735,0.8379928315412186,0.7391304347826086,0.8241000394947868,0.05114774640348123
1,204,0.175176203250885,0.0025730033717675503,0.0026960372924804688,9.253236686627668e-05,0.025,9,75,225,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.6885813148788926,0.7093425605536332,0.6766129032258064,0.8552631578947368,0.7324499841382672,0.0718666619863995,211,0.84259941089838,0.8758490566037735,0.8379928315412186,0.7309337134711332,0.8218437531286262,0.05448118523169468
1,204,0.17018097639083862,0.003273794144230345,0.0027047395706176758,0.00015499201976389783,0.025,9,75,225,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.6842560553633217,0.7214532871972319,0.6274193548387097,0.8653846153846154,0.7246283281959697,0.08789470715481454,219,0.8242820324005891,0.8670754716981133,0.7902329749103942,0.7314682822523164,0.8032646903153533,0.049593584025950786
1,204,0.26138991117477417,0.006441897745777768,0.0029100775718688965,0.00012613845536918017,0.025,9,50,275,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.6505190311418685,0.7352941176470589,0.7129032258064516,0.7489878542510122,0.7119260572115979,0.037720752767864046,237,0.9377761413843888,0.9526415094339623,0.93584229390681,0.8893442622950819,0.9289010517550608,0.023744983584552317
1,204,0.24971187114715576,0.003794763609644795,0.002857685089111328,0.00023710568865267608,0.025,9,50,275,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.6557093425605536,0.7370242214532872,0.7080645161290322,0.7732793522267206,0.7185193580923984,0.04299851362892012,223,0.9291237113402062,0.9526415094339623,0.9356630824372759,0.874376336421953,0.9229511599083493,0.02932884116892439
1,204,0.23978853225708008,0.003203309652142925,0.0029062628746032715,0.0001675057551346244,0.025,9,50,275,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.6608996539792388,0.7249134948096886,0.6935483870967742,0.7692307692307692,0.7121480762791177,0.039980429496128705,236,0.9112665684830633,0.9511320754716981,0.9209677419354838,0.8419458303635068,0.906328054063438,0.039972429400036424
1,204,0.2277734875679016,0.008079097432689803,0.0028968453407287598,0.00017275827145851177,0.025,9,50,275,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.6608996539792387,0.740484429065744,0.6629032258064516,0.7813765182186235,0.7114159567675145,0.05158691247061743,240,0.9030743740795287,0.9213207547169812,0.8850358422939067,0.8374910905203137,0.8867305154026826,0.0311889373494883
1,204,0.15881729125976562,0.0020969130694932833,0.0027988553047180176,0.00011500087169363817,0.025,9,75,190,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.6660899653979238,0.7067474048442907,0.6709677419354838,0.7753036437246964,0.7047771889755986,0.043639553582023254,257,0.8349594992636229,0.8657547169811322,0.8306451612903226,0.7573057733428367,0.8221662877194785,0.039819577626289356
1,204,0.1535317301750183,0.0044997923164381975,0.0026839375495910645,6.0737191519367475e-05,0.025,9,75,190,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.6660899653979238,0.7067474048442907,0.6709677419354838,0.840080971659919,0.7209715209594043,0.07053678080079132,221,0.8349594992636229,0.8657547169811322,0.8306451612903226,0.7357448325017818,0.8167760525092148,0.04870307511748685
1,204,0.1496381163597107,0.001761374366749198,0.0027137398719787598,0.00015640334884746285,0.025,9,75,190,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.6643598615916955,0.7067474048442907,0.6709677419354838,0.8532388663967612,0.7238284686920577,0.07643556999190795,220,0.8339469808541973,0.8657547169811322,0.8306451612903226,0.7288845331432644,0.8148078480672292,0.051467286681971126
1,204,0.14319270849227905,0.002248653688266968,0.0026792287826538086,8.737943344299954e-05,0.025,9,75,190,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.6686851211072664,0.7145328719723184,0.6290322580645162,0.8572874493927125,0.7173844251342034,0.08625357266619453,226,0.8183910162002945,0.8613207547169811,0.7847670250896057,0.7271026372059871,0.7978953583032171,0.04905816801561933
1,204,0.20977354049682617,0.0050011598741746726,0.003236830234527588,0.0008960222281676867,0.025,9,50,225,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.6349480968858132,0.7283737024221454,0.6967741935483871,0.7510121457489879,0.7027770346513333,0.04364233679375575,272,0.9247054491899853,0.9443396226415094,0.9193548387096774,0.8781183178902352,0.9166295571078519,0.024101921451865644
1,204,0.20432180166244507,0.006203627234405058,0.003077983856201172,0.00014198672135703862,0.025,9,50,225,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.6384083044982698,0.7283737024221454,0.6983870967741935,0.7813765182186234,0.711636405478308,0.05167620194126521,238,0.9169734904270986,0.9443396226415094,0.921505376344086,0.8567355666429081,0.9098885140139006,0.032393143877481455
1,204,0.1952078938484192,0.003984287860645788,0.0027834177017211914,0.00012034902520105919,0.025,9,50,225,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.6539792387543253,0.7318339100346021,0.6919354838709677,0.771255060728745,0.7122509233471599,0.04379865266804199,235,0.9035346097201767,0.9433962264150942,0.9098566308243727,0.8312544547398432,0.8970104804248716,0.04087505409203772
1,204,0.18709725141525269,0.005502951463247072,0.0026859045028686523,9.797894108743533e-05,0.025,9,50,225,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.6349480968858132,0.7318339100346021,0.6741935483870968,0.7874493927125507,0.7071062370050156,0.05778521164628951,249,0.8953424153166422,0.9118867924528301,0.8746415770609318,0.8232359230220955,0.876276676963125,0.033345081475676074
1,204,0.2362489104270935,0.005503150759401389,0.0029384493827819824,0.00019510648866356123,0.025,9,50,250,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.6470588235294117,0.7283737024221454,0.7032258064516129,0.7469635627530364,0.7064054737890515,0.03761547830050544,252,0.9311487481590576,0.9483018867924529,0.9281362007168459,0.8854240912330721,0.9232527317253572,0.023155245388367485
1,204,0.22799038887023926,0.0065342883488210225,0.0027544498443603516,0.0001240432089143,0.025,9,50,250,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.6487889273356402,0.7283737024221454,0.7048387096774194,0.7793522267206477,0.7153383915389633,0.04692218273224319,227,0.9250736377025037,0.9483018867924529,0.9290322580645161,0.866535994297933,0.9172359442143515,0.03056206868595056
1,204,0.21546167135238647,0.003253987992646074,0.0027326345443725586,7.570953730225811e-05,0.025,9,50,250,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.6643598615916955,0.726643598615917,0.6951612903225807,0.7692307692307693,0.7138488799402406,0.03882411438203962,230,0.905559646539028,0.9471698113207547,0.9163082437275986,0.8374910905203136,0.9016321980269236,0.04005798005983497
1,204,0.20383083820343018,0.0046361643480073225,0.002864539623260498,0.00022449824187490165,0.025,9,50,250,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.6487889273356402,0.7352941176470588,0.6709677419354838,0.785425101214575,0.7101189720331894,0.053849313481533656,245,0.9004970544918999,0.9177358490566038,0.8793010752688172,0.8301853171774769,0.8819298239986995,0.03282993216826417
1,204,0.17674970626831055,0.00423621749928748,0.0026764869689941406,0.00014506453005254396,0.025,9,50,190,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.6245674740484428,0.7214532871972318,0.6951612903225807,0.7489878542510122,0.6975424764548169,0.04623141461863217,280,0.9120029455081001,0.9379245283018868,0.9096774193548387,0.867248752672844,0.9067134114594174,0.02533948312886057
1,204,0.17117607593536377,0.009942649854515118,0.0027164220809936523,0.00015432539223528616,0.025,9,50,190,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.6211072664359861,0.7214532871972318,0.6951612903225807,0.7813765182186235,0.7047745905436055,0.05752971169330974,258,0.906480117820324,0.9379245283018868,0.9096774193548387,0.8460441910192444,0.9000315641240735,0.0334855922631188
1,204,0.16319304704666138,0.002341387081876796,0.002598702907562256,7.399937653290908e-05,0.025,9,50,190,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.6470588235294118,0.7266435986159169,0.7000000000000001,0.771255060728745,0.7112393707185185,0.0449573113524375,241,0.896999263622975,0.9373584905660377,0.9051971326164875,0.8214540270848182,0.8902522284725796,0.04248842514673794
1,204,0.15773093700408936,0.004320097734144405,0.00275576114654541,0.00023771650537003592,0.025,9,50,190,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.6237024221453287,0.7335640138408305,0.6661290322580645,0.7894736842105263,0.7032172881136876,0.06336253282175401,268,0.8894513991163475,0.9041509433962264,0.8650537634408603,0.8120099786172487,0.8676665211426707,0.03503630689797449
1,204,0.18766313791275024,0.003631700342757621,0.0027551651000976562,0.00010554742295986883,0.025,9,50,200,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 200, 'pca__n_components': 22}",0.6280276816608996,0.7249134948096886,0.6951612903225807,0.7489878542510122,0.6992725802610453,0.04533707988030181,279,0.9147643593519882,0.9400000000000001,0.9125448028673836,0.8708125445473983,0.9095304266916925,0.024819094514863284
1,204,0.17944544553756714,0.004557335122073027,0.002670586109161377,8.120950753681481e-05,0.025,9,50,200,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.6262975778546713,0.7249134948096886,0.6951612903225807,0.7793522267206479,0.7064311474268972,0.0552437318201851,251,0.9101620029455082,0.9400000000000001,0.9125448028673836,0.8492516037063436,0.902989602379809,0.03316733038573728
1,204,0.17308568954467773,0.003471785436041773,0.0027227401733398438,0.00010218384994133072,0.025,9,50,200,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 200, 'pca__n_components': 18}",0.6539792387543253,0.7318339100346021,0.7000000000000001,0.7732793522267207,0.714773125253912,0.04366975737687135,228,0.8984720176730486,0.9388679245283019,0.9064516129032258,0.8251960085531004,0.8922468909144192,0.041562807684871604
1,204,0.1635301113128662,0.004891019945802591,0.0026804208755493164,0.00022323749816426062,0.025,9,50,200,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.6271626297577855,0.7335640138408305,0.6709677419354839,0.7955465587044535,0.7068102360596382,0.06367559414081886,250,0.8900036818851252,0.905,0.867831541218638,0.8152173913043478,0.8695131536020277,0.034022182617697495
1,204,0.13949686288833618,0.0015331260251441373,0.0026082992553710938,9.01331024566357e-05,0.025,9,100,275,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.14141196012496948,0.0027959724177100314,0.002782285213470459,0.0002452090389412755,0.025,9,100,275,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13845866918563843,0.0011286706119473036,0.0026555657386779785,5.775277936971725e-05,0.025,9,100,275,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13786625862121582,0.00047807354377017253,0.002687811851501465,0.00012144220750854266,0.025,9,100,275,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09659349918365479,0.0010847733632000226,0.002827286720275879,0.00018296311508584614,0.025,9,125,190,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09667789936065674,0.0011460244990257689,0.003068983554840088,0.0006256506555201756,0.025,9,125,190,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09592562913894653,0.0010899884343401219,0.00245589017868042,1.6055128182776067e-05,0.025,9,125,190,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09487289190292358,0.0003373158820199993,0.0025898218154907227,0.00012532321287580698,0.025,9,125,190,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11332452297210693,0.0008366273130029152,0.0025536417961120605,7.609911998921541e-05,0.025,9,100,225,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11505240201950073,0.0006280145042526603,0.002597510814666748,0.00010197104026758942,0.025,9,100,225,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11416953802108765,0.0013606759736022008,0.0026856660842895508,0.00010138012437601502,0.025,9,100,225,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11679738759994507,0.00470492122449602,0.0026962757110595703,0.00016860568478361103,0.025,9,100,225,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12540161609649658,0.0008646363013449103,0.002518177032470703,6.796456048381061e-05,0.025,9,100,250,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12653058767318726,0.002241231621859545,0.002495884895324707,0.00010751045604308706,0.025,9,100,250,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12636709213256836,0.0005896739532681165,0.0025862455368041992,2.9494845195398484e-05,0.025,9,100,250,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.1273675560951233,0.0019477045907750146,0.002661466598510742,8.219754976582374e-05,0.025,9,100,250,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09655219316482544,0.0006970842967692197,0.0027307868003845215,0.00026555893453730295,0.025,9,100,190,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09646940231323242,0.0009984487181000847,0.0026853084564208984,0.00013773218659576797,0.025,9,100,190,20,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09738409519195557,0.0016567653581330106,0.0028333067893981934,0.00017626353235926194,0.025,9,100,190,18,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09641093015670776,0.00137164965878823,0.0027884244918823242,0.0001873439505636229,0.025,9,100,190,16,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10139572620391846,0.0007869617930671044,0.0026497244834899902,0.00012777983358108625,0.025,9,100,200,22,"{'clf__learning_rate': 0.025, 'clf__max_depth': 9, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
